"activity" "subject" "FreqBodyAccJerkMagmean" "FreqBodyAccJerkMagstd" "FreqBodyAccJerkmeanX" "FreqBodyAccJerkmeanY" "FreqBodyAccJerkmeanZ" "FreqBodyAccJerkstdX" "FreqBodyAccJerkstdY" "FreqBodyAccJerkstdZ" "FreqBodyAccMagmean" "FreqBodyAccMagstd" "FreqBodyAccmeanX" "FreqBodyAccmeanY" "FreqBodyAccmeanZ" "FreqBodyAccstdX" "FreqBodyAccstdY" "FreqBodyAccstdZ" "FreqBodyGyroJerkMagmean" "FreqBodyGyroJerkMagstd" "FreqBodyGyroMagmean" "FreqBodyGyroMagstd" "FreqBodyGyromeanX" "FreqBodyGyromeanY" "FreqBodyGyromeanZ" "FreqBodyGyrostdX" "FreqBodyGyrostdY" "FreqBodyGyrostdZ" "TimeBodyAccJerkMagmean" "TimeBodyAccJerkMagstd" "TimeBodyAccJerkmeanX" "TimeBodyAccJerkmeanY" "TimeBodyAccJerkmeanZ" "TimeBodyAccJerkstdX" "TimeBodyAccJerkstdY" "TimeBodyAccJerkstdZ" "TimeBodyAccMagmean" "TimeBodyAccMagstd" "TimeBodyAccmeanX" "TimeBodyAccmeanY" "TimeBodyAccmeanZ" "TimeBodyAccstdX" "TimeBodyAccstdY" "TimeBodyAccstdZ" "TimeBodyGyroJerkMagmean" "TimeBodyGyroJerkMagstd" "TimeBodyGyroJerkmeanX" "TimeBodyGyroJerkmeanY" "TimeBodyGyroJerkmeanZ" "TimeBodyGyroJerkstdX" "TimeBodyGyroJerkstdY" "TimeBodyGyroJerkstdZ" "TimeBodyGyroMagmean" "TimeBodyGyroMagstd" "TimeBodyGyromeanX" "TimeBodyGyromeanY" "TimeBodyGyromeanZ" "TimeBodyGyrostdX" "TimeBodyGyrostdY" "TimeBodyGyrostdZ" "TimeGravityAccMagmean" "TimeGravityAccMagstd" "TimeGravityAccmeanX" "TimeGravityAccmeanY" "TimeGravityAccmeanZ" "TimeGravityAccstdX" "TimeGravityAccstdY" "TimeGravityAccstdZ"
"Walking" 1 -0.13582583596 -0.196587484909333 -0.196805272371717 -0.178066581511213 -0.209776988598198 -0.198212149430101 -0.2032663164068 -0.232684365398198 -0.201830662879596 -0.198412032032323 -0.188987088957071 -0.144471084112 -0.182808792310811 -0.188537358022222 -0.190843097566667 -0.215112195896396 -0.192304285020202 -0.220047279309091 -0.174130932472973 -0.197738219631532 -0.183337254593939 -0.144709403482667 -0.199334686627928 -0.242418715228283 -0.24597421904 -0.209281299269369 -0.193453172667677 -0.177407234224242 -0.255922937881333 -0.243960379577477 -0.210335575010808 -0.189264854553333 -0.194286219540541 -0.190764967491919 -0.178947157149333 -0.133483391178667 -0.259155723570667 -0.217974138348649 -0.216621537090909 -0.133453132145333 -0.167552060392793 -0.17269250248697 -0.178110479281081 -0.15982266424955 -0.197043796304 -0.204228707234234 -0.232274152875758 -0.144393440477333 -0.152435523362162 -0.16971658288101 -0.153791687506667 -0.170080518429333 -0.225247414533333 -0.21602278341991 -0.208996539379394 -0.1805609334 -0.152734734368468 -0.178308878322323 -0.175529432025225 -0.144335640058559 -0.268171925453333 -0.250609961927027 -0.201155219969091 -0.182400433813333 -0.180180039063063 -0.183925881610101
"Walking" 2 -0.369998639812333 -0.2950939039 -0.3821667193 -0.389865183733333 -0.367759983894737 -0.297647386733333 -0.266568554333333 -0.268309780947368 -0.368820709306667 -0.318041236181667 -0.386781147181667 -0.387423027731667 -0.359327236684211 -0.250508181553333 -0.226340602233333 -0.260536421429825 -0.363606568408333 -0.309500491433333 -0.37330621722807 -0.290317388210526 -0.376682610883333 -0.379155993683333 -0.384052734210526 -0.264713581653667 -0.258253221231667 -0.29174551277193 -0.41073606225 -0.2638472443 -0.3306652516 -0.340643126122807 -0.337363146173333 -0.303700584283333 -0.285129081703509 -0.294824648016667 -0.387381786963333 -0.258725948833333 -0.293672037 -0.329315196286667 -0.322437469150667 -0.367873406561667 -0.344683913496491 -0.340681081683333 -0.398862598666667 -0.256202938636842 -0.387342595323333 -0.384812361666667 -0.389300779723333 -0.281111728716667 -0.283354360017544 -0.277121467916667 -0.41718895935 -0.24272680801 -0.360057515166667 -0.372370757947368 -0.368046869616667 -0.287423429338667 -0.264809487870175 -0.275208317116667 -0.399529107982456 -0.260435002245614 -0.295009890425 -0.316721102964912 -0.327686201968333 -0.343855386416667 -0.307146074722807 -0.28403035265
"Walking" 3 -0.312814301851852 -0.286959151612963 -0.2911904134 -0.302671019218519 -0.3246202394 -0.285384948283333 -0.306025480362963 -0.286556915458833 -0.322516680653333 -0.308962325741667 -0.289717226096 -0.313864782451852 -0.296338541238333 -0.279567406683333 -0.293285557866111 -0.2820610328 -0.325875181276667 -0.317604499366667 -0.294974302488333 -0.334455706116667 -0.32711856725 -0.309671922237037 -0.315600027178333 -0.284754685798333 -0.308813445859259 -0.309780506083333 -0.328547753716333 -0.278647074028333 -0.280450635372222 -0.345211863625 -0.3357487009685 -0.327288795135185 -0.35606358553 -0.336798647483333 -0.293436973259259 -0.305543309203704 -0.311630876344444 -0.324313385216667 -0.308364223411667 -0.317464682481481 -0.341707386256667 -0.313812979721667 -0.318108390905 -0.27611792838 -0.344048016111111 -0.376517873583333 -0.343444938996667 -0.3100395677 -0.31266696835 -0.319064248683333 -0.322311283807407 -0.293875386518519 -0.343673154681481 -0.363970008043333 -0.347306742316667 -0.348679893544444 -0.355566909383333 -0.352741919266667 -0.34695119525 -0.32021885677 -0.30075729607037 -0.347183771953333 -0.319063138166667 -0.311511918 -0.356360303883333 -0.3231560046
"Walking" 4 -0.400659675206667 -0.382314465366667 -0.435535967982456 -0.389256080166667 -0.420488761809524 -0.380616847540351 -0.385835586328333 -0.400120606165079 -0.414929434350877 -0.412582717096491 -0.457398528261404 -0.433352126566667 -0.443576803380952 -0.352839034754386 -0.341404921233333 -0.364500531111111 -0.411354496245614 -0.368345004192982 -0.390971862809524 -0.371829842 -0.416140704859649 -0.406459765716667 -0.417000952395238 -0.391079934552632 -0.39758695391 -0.408668313130159 -0.448952874915789 -0.350994319196491 -0.360871126961667 -0.392537451349206 -0.408087309392982 -0.377186313966667 -0.377383292601587 -0.352147048980702 -0.464180824036667 -0.333316851683333 -0.372496961416667 -0.346784096095238 -0.35772048322807 -0.414626563833333 -0.415506526230159 -0.412795386214035 -0.44237639315873 -0.360033150434921 -0.468719621916667 -0.462561503439683 -0.475829932649123 -0.326933079483333 -0.314344518997937 -0.304359142572807 -0.423573906543333 -0.348362738733333 -0.4297445403 -0.432502348428571 -0.431588337140351 -0.3506131897 -0.357917375571429 -0.328968438842105 -0.437215495380952 -0.336661185222222 -0.339677037748333 -0.371294495523809 -0.396762025021228 -0.40835198895 -0.388665697496825 -0.363965900510526
"Walking" 5 -0.270868466291228 -0.322125476214035 -0.255172098592593 -0.211943055421053 -0.217294844292982 -0.364896150925926 -0.365072922280702 -0.342605403603509 -0.264735366292593 -0.324764630327778 -0.218305779830185 -0.225826472251754 -0.230858960526316 -0.388337061296296 -0.392150008170175 -0.382787231216491 -0.284594280981481 -0.289762000227778 -0.306530194412281 -0.295517432559649 -0.253834555962963 -0.249234054335088 -0.273095677578947 -0.35232722027037 -0.349232349938596 -0.32351978154386 -0.191650808518519 -0.348428871622222 -0.272550604436842 -0.267395078931579 -0.251772727294444 -0.314136914163158 -0.303026454064912 -0.340866662123889 -0.234811879175439 -0.33479394434386 -0.28116351815614 -0.301306738415789 -0.299779102940556 -0.275177808473684 -0.257570426629825 -0.232287244474074 -0.208460615194737 -0.367955082619298 -0.247799614140351 -0.225162015420579 -0.235215819559259 -0.341944003894737 -0.347662636117544 -0.326838656462963 -0.199807771875439 -0.34088596892 -0.271209238963158 -0.253330420842105 -0.250386556661111 -0.328454518570175 -0.312569916866667 -0.33234208647037 -0.233781696440351 -0.379436457582456 -0.318783822314035 -0.310457785821053 -0.279568755611111 -0.261356407305263 -0.271884736210526 -0.287117035161111
"Walking" 6 -0.197540089659259 -0.277240774074074 -0.203502548698413 -0.180991611394444 -0.215562702127778 -0.334210170091587 -0.332163238488889 -0.314395037472222 -0.203556355539683 -0.291319962930159 -0.200733034968254 -0.204953861018519 -0.220651074874074 -0.249565208511111 -0.24294647902037 -0.241058570777778 -0.17234130551746 -0.233898222669841 -0.187760102568519 -0.251369260483333 -0.206545267898413 -0.177772013655556 -0.203895378277778 -0.331605841833333 -0.311247001390741 -0.276926608122222 -0.234827233750794 -0.248767976279365 -0.237092331044444 -0.227992958296296 -0.261833995722222 -0.21705211232963 -0.235227778988889 -0.250486585207936 -0.145361682916667 -0.2469437775 -0.234792182685185 -0.205985174638889 -0.259446357315873 -0.157528554288889 -0.159681821111111 -0.188440822995238 -0.179223903714815 -0.248099180018519 -0.208339623185185 -0.198559598181481 -0.181146832558413 -0.241105880675926 -0.237322163103704 -0.265809880344444 -0.200808597690741 -0.256949406538889 -0.255995252581481 -0.251798944811111 -0.256866826380952 -0.224766548351852 -0.237936128474074 -0.255949358825397 -0.169015327244444 -0.234162381574074 -0.257710587855556 -0.221909504714815 -0.260054004422222 -0.157192759185 -0.235168794294444 -0.208165649395238
"Walking" 7 -0.228210125626316 -0.134988561875439 -0.18591056357193 -0.200541314711754 -0.209160050300702 -0.198599130012281 -0.225848163096491 -0.201518591963158 -0.230554468410526 -0.15648261264 -0.171789960085965 -0.216063466692088 -0.210451863515789 -0.177648694555965 -0.208139743367193 -0.200700152070175 -0.225079888663158 -0.140451994870175 -0.222581675652632 -0.155456445598246 -0.169064846333509 -0.207779448937298 -0.23788223447193 -0.190102987222807 -0.180633404385965 -0.161514483775439 -0.111766237400526 -0.167382919977193 -0.144259953731579 -0.135955308833509 -0.163315339421053 -0.278466317835088 -0.267717073701754 -0.257214953517544 -0.119728296714035 -0.205462099192982 -0.122360595824561 -0.138409640412982 -0.116325218326316 -0.259283081702982 -0.24517348346 -0.261674574654386 -0.170456948103509 -0.183968869403509 -0.0869513529491228 -0.097885217777193 -0.140688628403509 -0.206856988619298 -0.177473354966667 -0.174118124584211 -0.134614628273684 -0.199590690647368 -0.147178519368421 -0.129836775975439 -0.129866854515789 -0.20340108497193 -0.220817952333333 -0.219299383070175 -0.134417347175439 -0.165078148048772 -0.137600549684211 -0.123152810229825 -0.114369661047368 -0.280890268026316 -0.254510384318947 -0.306748839850877
"Walking" 8 -0.12345966381098 -0.159898064019608 -0.199214201895833 -0.146427690941176 -0.127492621622222 -0.151621038989583 -0.13065742127451 -0.188048504288889 -0.0902961540833333 -0.189631681510417 -0.152722891708333 -0.145276562372549 -0.164825195977778 -0.184843669432917 -0.193904855680392 -0.138302958266667 -0.111542034291667 -0.196887596854167 -0.121710378868378 -0.166306482915556 -0.143570666854167 -0.112437611856471 -0.114175546486667 -0.19366653625 -0.218258181882353 -0.205902036542222 -0.148605766295833 -0.208227148583333 -0.153693052347059 -0.196100596237778 -0.184207136395833 -0.0699014979333333 -0.0805636322444444 -0.0786447621666667 -0.168701666545098 -0.225697362411765 -0.185686918054902 -0.191636386531111 -0.1966474660625 -0.163024823921569 -0.172618090024444 -0.170730853125 -0.172353951348889 -0.1993018646 -0.0973737630784314 -0.10680242712 -0.130496691825 -0.190388745188235 -0.206028069844444 -0.212889488916667 -0.169155128347059 -0.215191106413529 -0.13894976054902 -0.118182425695556 -0.135229233064583 -0.161909481105882 -0.213570654311111 -0.196929407635417 -0.159964476702222 -0.205800509451111 -0.211766125856863 -0.182248159377778 -0.164814244326875 -0.126608840196078 -0.113549150577333 -0.104563910739583
"Walking" 9 -0.239266033703704 -0.304104162685185 -0.242394374333333 -0.279526349603519 -0.268671393619608 -0.325815934509804 -0.331877573509259 -0.333412254732353 -0.290140360058824 -0.327909733294118 -0.231113613823529 -0.235450392498148 -0.22196393627451 -0.334232472701961 -0.311221082851852 -0.327380274941176 -0.293811133345098 -0.31766642354902 -0.298092131464706 -0.284911028013725 -0.268008949432941 -0.249998670487037 -0.307152475492157 -0.32048736364902 -0.301754565240741 -0.321216987796078 -0.232544254803922 -0.29523417922549 -0.317958826048148 -0.347934321842941 -0.299418767111765 -0.280191969581481 -0.301307225215686 -0.264226282352941 -0.25263726605 -0.263915614577037 -0.30576045142963 -0.319837617448627 -0.291164826686275 -0.299989415147148 -0.30427527372549 -0.279018068493922 -0.25208241074902 -0.303465959921569 -0.270201137611111 -0.27884081362549 -0.288333552373314 -0.2491769356 -0.238628534066667 -0.264159792805882 -0.2182849979 -0.288808081314815 -0.322327733661111 -0.339107568694118 -0.300043657294118 -0.251306826407407 -0.268635572852941 -0.244823980627451 -0.273216182352941 -0.283567499405882 -0.269303303407407 -0.295410668960784 -0.266911780105882 -0.318136512413815 -0.323890738811765 -0.306290213098039
"Walking" 10 -0.255101693298246 -0.169196851673684 -0.296169855470588 -0.281273667578947 -0.300595546229412 -0.160492144290196 -0.162888581491228 -0.156512799176471 -0.239297761515686 -0.177556709980392 -0.236649995254902 -0.267231563349123 -0.33182193802549 -0.17379294827451 -0.174875577384211 -0.164971459919608 -0.261631851139216 -0.152610327180392 -0.234387216905294 -0.120052000315686 -0.275712427739863 -0.280647191716667 -0.265751812531373 -0.149253636247059 -0.129915432827544 -0.140272281288235 -0.214843424294118 -0.177400938568627 -0.147915616880702 -0.130705865160784 -0.142026534745098 -0.301132319368421 -0.295580872975882 -0.307027276343137 -0.213983719929825 -0.199152136247368 -0.159830335877193 -0.135943585490196 -0.14032936172549 -0.280567083017544 -0.245629066980392 -0.263830678362922 -0.218091028107843 -0.159243274196078 -0.170096084940351 -0.125477166827451 -0.184014816609804 -0.221270911136842 -0.215486779003922 -0.191496681680392 -0.231017708929825 -0.159459398950877 -0.159468814105263 -0.165280985509804 -0.149245694236471 -0.280551809070175 -0.281010358752941 -0.235366854923529 -0.193145369841176 -0.177300312019608 -0.165997341103509 -0.127271640323529 -0.137254634541176 -0.269782587087719 -0.259223057307843 -0.277583553254902
"Walking" 11 -0.386852829530303 -0.378528884469697 -0.388843201786275 -0.415516787136364 -0.410603085658333 -0.306945271607843 -0.333393441257576 -0.33870898841 -0.374245234952941 -0.368651270045098 -0.388212826943137 -0.402189629922727 -0.412967230856667 -0.346168645219716 -0.318988826672727 -0.325072064543333 -0.353386524235294 -0.429298317521569 -0.372481540616667 -0.424931727545 -0.408313309721569 -0.440958102651515 -0.419288640855 -0.320089033476471 -0.327745964477273 -0.349159169221667 -0.428136517745098 -0.355697079117647 -0.355157721842424 -0.37893374745 -0.385379341882353 -0.361404820095455 -0.3275297088 -0.335960666666667 -0.414143803606061 -0.390630664818182 -0.416719864039394 -0.395048427671667 -0.429511139237843 -0.352576680281818 -0.377048596435 -0.356339499215686 -0.373748182383333 -0.35840861253 -0.384792647515152 -0.412801576216667 -0.408096490882353 -0.348579099348485 -0.389422428683333 -0.402506943070588 -0.412022218219697 -0.354870403189394 -0.347909721674242 -0.372577062636667 -0.368390241970588 -0.360019327986364 -0.41023856032 -0.406500689043137 -0.391587812633333 -0.386804044216667 -0.413262850203939 -0.41156727375 -0.41343374825098 -0.373555682640151 -0.357310628716667 -0.359022856696078
"Walking" 12 -0.24507141625 -0.251945525502083 -0.244113727895833 -0.274870989604167 -0.2823791568 -0.303169568475 -0.310211001916667 -0.295302820111111 -0.280686268552083 -0.241571081097917 -0.260573417785833 -0.2334145677875 -0.246129520296296 -0.241528052395833 -0.260044236625 -0.258544050103704 -0.2889572154875 -0.22338352766875 -0.24830855212963 -0.215190836283333 -0.283353099800625 -0.2874525289375 -0.250555902411111 -0.30227557175 -0.25769367740625 -0.234639793087037 -0.237627002064583 -0.2834200740625 -0.248452268098958 -0.245119707759259 -0.266223376222917 -0.255018187125 -0.303227900612963 -0.282162745291667 -0.235318153931458 -0.2780959200625 -0.241213914854167 -0.171288595664815 -0.205854449143333 -0.207806530516667 -0.279446089779815 -0.286871051039583 -0.222354711053519 -0.269548790707407 -0.26565560586375 -0.24603636445 -0.283874051907083 -0.252341995625 -0.2492389435 -0.259938702429167 -0.1737635100625 -0.26759502158125 -0.274419029335417 -0.239690715577778 -0.248967246958333 -0.29508398410625 -0.285785989924074 -0.294836870270833 -0.216681228951852 -0.280154264185185 -0.221724293885417 -0.203904637271111 -0.232076521147917 -0.265503979739583 -0.287238127888889 -0.226099341222917
"Walking" 13 -0.160812926721111 -0.164764778407407 -0.197424753368421 -0.178454172661111 -0.200914680763333 -0.223210098982456 -0.239635024037037 -0.2518020325 -0.155010673078421 -0.16145780652807 -0.224583661704386 -0.213380797018519 -0.230621991481 -0.23421774134386 -0.2683764351 -0.25840633255 -0.242263814789474 -0.141483135078947 -0.187893432385 -0.137791670385 -0.159110093924561 -0.165062571240741 -0.183903452121667 -0.198285990852632 -0.241723024709259 -0.194965823198333 -0.222328883122456 -0.228151445877193 -0.279658837012963 -0.265397679483333 -0.225241621747368 -0.189968419326111 -0.205940385011667 -0.203980710350877 -0.235605188540741 -0.1891413047 -0.151456826338889 -0.176307170123667 -0.197223171738772 -0.249599358224074 -0.215247737283333 -0.226903916140351 -0.243390989841667 -0.236070003055 -0.256120284746296 -0.247161919566667 -0.271895764473684 -0.182663549386481 -0.159326831766667 -0.161553723877193 -0.208397525518519 -0.205838208512963 -0.233063945648148 -0.227202142133333 -0.251837808239474 -0.183086493944444 -0.15038941415 -0.135372342649123 -0.239441178495 -0.202785968183333 -0.256060966055556 -0.287657072966667 -0.287467175 -0.189014126203704 -0.205371814573333 -0.22290238777193
"Walking" 14 -0.266359690648986 -0.313450572710145 -0.2074957015175 -0.22953098732029 -0.275398485075 -0.276488345552083 -0.309023739415942 -0.301431265686667 -0.272333383383333 -0.2437154596875 -0.2755805091125 -0.266891880946377 -0.278261325825 -0.318562959414583 -0.301618947608696 -0.290438205466667 -0.372079083808333 -0.275277323041667 -0.2559595357815 -0.2218318993 -0.24118826709375 -0.331665888440435 -0.270757360938333 -0.281996004504167 -0.300486184784058 -0.30353511281 -0.261357849030208 -0.302675758145833 -0.240095160014493 -0.255620771993333 -0.265380103854167 -0.303479876913043 -0.292481984083333 -0.333230322208333 -0.253811458594203 -0.324046908337681 -0.256813287546377 -0.273522466374117 -0.305276675485417 -0.286508482726087 -0.317211035595 -0.312639870060417 -0.309561109766667 -0.291274972111667 -0.268880817155797 -0.273043868066667 -0.292288721395833 -0.357427058962754 -0.366439483011667 -0.363562379083333 -0.279032431368116 -0.293501677464638 -0.285269823762319 -0.27392673067 -0.265449161895833 -0.330825481308696 -0.277753325533333 -0.357466838381875 -0.2385178813655 -0.373947692063333 -0.245673769757101 -0.273037716145 -0.258980205708333 -0.297444548150725 -0.313650112913333 -0.283432285083333
"Walking" 15 -0.266888065596296 -0.311265242925926 -0.321264370718182 -0.303706042144444 -0.257739995142857 -0.376713611552576 -0.321661311592593 -0.362494049833333 -0.313016516140606 -0.377266212212121 -0.292764576413636 -0.290297114555556 -0.305734717484524 -0.37918489781803 -0.394986905685185 -0.311239360254762 -0.285914037218182 -0.333282975087727 -0.291060945833333 -0.333528844640476 -0.298846661651515 -0.252244188124074 -0.306925472465024 -0.357459151493788 -0.294840949185185 -0.354050521542857 -0.261455139745455 -0.357006341272727 -0.265119111550185 -0.336878069442857 -0.28605164825 -0.283335418447407 -0.291255950666667 -0.305287477342727 -0.22401656212963 -0.343091160222222 -0.307916995177778 -0.361609876761905 -0.331093915368182 -0.255550027892407 -0.214381140428571 -0.244915763030303 -0.261746497514286 -0.35231499662619 -0.278801621703704 -0.264909057761905 -0.248465443787879 -0.285283425796296 -0.335887203880952 -0.385907876443636 -0.265203874722222 -0.342871745222222 -0.284762102899815 -0.287366405428571 -0.256870340678788 -0.25390349592037 -0.304501909809524 -0.341154133438636 -0.244491902809524 -0.32050482047619 -0.319527069611111 -0.339631454242857 -0.315121205501515 -0.237972885774074 -0.333452721438095 -0.32920796265
"Walking" 16 -0.32667276398 -0.345896208911111 -0.311603447166667 -0.331522827691111 -0.328293956388889 -0.431258823037037 -0.437527356088889 -0.442313410957407 -0.323811267653704 -0.384163241814815 -0.315909694074074 -0.368916704382222 -0.371018314305556 -0.442933414092593 -0.473191977333333 -0.471161236666667 -0.367126237724074 -0.364714998662963 -0.348559968381482 -0.383768482518519 -0.299888414668519 -0.298841235309778 -0.264535789738889 -0.425991982481481 -0.445388725288889 -0.402338330940741 -0.359053999496296 -0.510809680018519 -0.288069179933333 -0.364278051962963 -0.352443958331667 -0.385437515888889 -0.40967444452037 -0.419881262288889 -0.321348296711111 -0.485415895722222 -0.332304389997778 -0.365799693333333 -0.380674071140741 -0.361034540895556 -0.389814315911111 -0.373123576414815 -0.301402642248148 -0.474218290074074 -0.361298770964444 -0.358749974240741 -0.317755847685185 -0.469249283466667 -0.441972289812963 -0.470422859314815 -0.355248986673333 -0.513634524844444 -0.300897145466667 -0.328889168555556 -0.347325867777778 -0.445932131775556 -0.443028773390741 -0.455009342259259 -0.353800796035185 -0.487887774481481 -0.3956294082 -0.389806975125926 -0.33498104512037 -0.366565462044444 -0.38491242252037 -0.378852555277778
"Walking" 17 -0.314469005351852 -0.301063720351852 -0.281293208599275 -0.278365624514815 -0.300439410915 -0.340519375826087 -0.315807376462963 -0.287376734961667 -0.284645680044928 -0.338515352366667 -0.314044522101449 -0.35209007262963 -0.28814580445 -0.329916961562319 -0.332861557425926 -0.3709420375 -0.283173580956522 -0.33153413315942 -0.28143108924 -0.289220864255 -0.275514255663768 -0.284301913407407 -0.258275042883333 -0.352184496317391 -0.344943099907407 -0.296581491168333 -0.29082340905942 -0.327182587434783 -0.278586759 -0.280715066356667 -0.322096890075362 -0.313062761524074 -0.354727093416667 -0.321208103873913 -0.293335516592593 -0.324986239296296 -0.264916628888889 -0.221643361233333 -0.281521624775797 -0.336853444655556 -0.307304500188333 -0.324695042810145 -0.314435924843333 -0.357355770846667 -0.308892960455556 -0.274953873043333 -0.270098650672319 -0.397672832687037 -0.355602294946667 -0.311260745957681 -0.313458444107407 -0.333487484025926 -0.249324395592593 -0.268082405816667 -0.281257237826087 -0.407621050592593 -0.383499848503333 -0.289550236913043 -0.300127187953333 -0.344914797111667 -0.283878010111111 -0.23217542143 -0.29840148054058 -0.312824040762963 -0.328555716883333 -0.339838303637681
"Walking" 18 -0.353172580586667 -0.406718792152 -0.389455843606061 -0.434066248093333 -0.4172663936 -0.426653022090909 -0.4485827452 -0.44040351703 -0.365427488636364 -0.435223188181818 -0.416037178 -0.393699140053333 -0.417649638258333 -0.415257835363636 -0.410687759590667 -0.4047489421245 -0.372815221393939 -0.403195222757576 -0.386490885933333 -0.3841916691 -0.369305002727273 -0.3935541299972 -0.404712592555 -0.452848220151515 -0.447089736146667 -0.419678404158333 -0.418458328283939 -0.40406637669697 -0.447816118722667 -0.441197338066667 -0.400819028484848 -0.329207594241333 -0.341422915333333 -0.341312931606061 -0.437832374769333 -0.357304322705333 -0.411149314173333 -0.4186217726 -0.415109398393939 -0.359540799726667 -0.322255393473333 -0.317910489163636 -0.422654154283333 -0.373477038925 -0.428865543149333 -0.448998819861333 -0.399014211006061 -0.333310487752 -0.331146778933333 -0.325901300878788 -0.41132962404 -0.375071531530667 -0.438239165455733 -0.45446418435 -0.372417321515152 -0.339266802546667 -0.360111781016667 -0.384781560787879 -0.449977000516667 -0.378725002951667 -0.407664612946667 -0.403118012601667 -0.412477279121212 -0.312289129517333 -0.348277693434167 -0.279211291454545
"Walking" 19 -0.108781160112963 -0.070104428062963 -0.101385540324222 -0.173903047289259 -0.0528595203122807 -0.0213317219111111 -0.0611996193864815 -0.0380140935578947 -0.137962738344444 -0.0658809537466667 -0.0733990114666667 -0.0960161286925926 -0.0852614294017544 -0.0723217675066667 -0.0619989274031481 -0.0447499451701754 -0.112306791184444 -0.0101536218777778 -0.100558223726316 -0.106848589298246 -0.0795893346122222 -0.112075944166667 -0.0975224551631579 -0.00175363466666666 -0.102433342925556 -0.0686158778438597 -0.0583874371844444 -0.0716195768 -0.108285066922222 -0.0498460847754386 -0.0227902845111111 -0.105860978034259 -0.0332394011982456 -0.104729436417778 -0.077864845242037 -0.0975700340187037 -0.0666761581351852 -0.0383555565947368 -0.0194111279937778 -0.105488859287037 -0.0708491892280702 -0.110781729384444 -0.0785862272982456 -0.0524058487596491 0.0185037006611111 0.0153234526350877 -0.0272526953932996 -0.124822265585185 -0.136119551317544 -0.116505596015778 -0.143627479957407 -0.0892484566683333 -0.0969040927814815 -0.00783564570701754 -0.0324254879311111 -0.114884156338889 -0.0443856168403509 -0.109476769944444 -0.0645281156280702 -0.0699274626122807 -0.0795792694444444 -0.0421958273466667 -0.0535933849177778 -0.102935635344444 -0.000942626350877191 -0.135075767231111
"Walking" 20 -0.0948348637777778 -0.0664073193288889 -0.0488061975020833 -0.0288784998044444 -0.0770511723873333 -0.0488460101458333 -0.062375733568 -0.0781595884233333 -0.0427713524145833 -0.0734567521291667 -0.0457847847916667 -0.0671158800822222 -0.0783044651616667 -0.0866700534208333 -0.0956140903777778 -0.0934558747583333 -0.0811865147916667 -0.143656001989583 -0.07890627616 -0.116586636211667 -0.0829181386541667 -0.0754820901466667 -0.0674930066283333 -0.0651122193333333 -0.0614922023 -0.102401190825 -0.0536560727416667 -0.0867544791541667 -0.0191591519977778 -0.06535990091 -0.0494099816854167 -0.1678942692 -0.1603886336895 -0.195092649162 -0.111216572046667 -0.0904489803777778 -0.121475705608889 -0.159871664883333 -0.125140880604167 -0.141855541837778 -0.164098826741667 -0.12155191575 -0.07347401855 -0.122053617538333 -0.04033306952 -0.0681371871066667 -0.0904702665833333 -0.130423999064889 -0.124445542335 -0.151773745439583 -0.02967515562 -0.0801906807777778 -0.0862373683666667 -0.0873652359616667 -0.0764869765041667 -0.195510986298667 -0.1777034454 -0.166482535970333 -0.0697451780166667 -0.105317264255333 -0.0687329376444445 -0.102641414715 -0.0706830707625 -0.0968602547688889 -0.0890130762393333 -0.14452541490625
"Walking" 21 -0.273263228184444 -0.194678403437778 -0.333497070883333 -0.301593803264444 -0.298739018447059 -0.227318031305 -0.224237409188889 -0.199658283666667 -0.261384975333333 -0.240084311976667 -0.26209982954 -0.300827738177778 -0.291983538529412 -0.23722259914 -0.218681580344444 -0.239395461970588 -0.230855692261667 -0.200614461593333 -0.272009450337255 -0.216555530901961 -0.319566947203333 -0.355361148823778 -0.300219898094314 -0.20121352327 -0.23202417 -0.227739290503922 -0.211795144921667 -0.238818631616667 -0.256136249266667 -0.215603780601961 -0.227192696566667 -0.252435138866667 -0.217364388718824 -0.249419680545 -0.209357336682222 -0.204679774011111 -0.227882609277778 -0.217023878080392 -0.18486950175 -0.227627378488889 -0.206254467305882 -0.212452907148333 -0.273438655372549 -0.255709104690196 -0.255036914733333 -0.246929256921765 -0.243037966722667 -0.2371496098 -0.266938432690196 -0.189561802758217 -0.242927756088889 -0.199793596611111 -0.295429128881778 -0.250167853215686 -0.264608578611667 -0.226634374622222 -0.236711051919608 -0.200621398141667 -0.205224909666667 -0.260376043823529 -0.221943248044444 -0.21414541984902 -0.205851585883333 -0.253441179822222 -0.185863539372549 -0.20206209185
